267500,KBSTAR 미국장기국채선물인버스2X(합성 H),S&P U.S. Treasury Bond Futures Excess Return Index
290080,KBSTAR 200고배당커버드콜ATM,코스피 200 고배당커버드콜 ATM 지수(시장가격지수)
148070,KOSEF 국고채10년,KIS 10년 국고채 지수 (총수익)
183700,KBSTAR 채권혼합,주식국채혼합(채권형)지수
130680,TIGER 원유선물Enhanced(H),S&P GSCI Crude Oil Enhanced Index ER
285020,KBSTAR 200철강소재,코스피 200 철강/소재
101280,KODEX 일본TOPIX100,TOPIX100
161510,ARIRANG 고배당주,FnGuide 배당주 지수
363570,KODEX 장기종합채권(AA-이상)액티브KAP,"KAP 한국장기종합채권지수(AA-이상, 총수익)"
411540,SOL 200 Top10,코스피 200 Top 10 지수
360200,ACE 미국S&P500,S&P 500
144600,KODEX 은선물(H),S&P GSCI Silver Index(TR)
379780,KBSTAR 미국S&P500,S&P 500
307520,TIGER 지주회사,FnGuide 지주회사 지수
367770,KBSTAR Fn수소경제테마,FnGuide 수소 경제 테마 지수
360750,TIGER 미국S&P500,S&P 500
365780,ACE 국고채10년,KIS 10년 국고채 지수 (총수익)
319870,KBSTAR KRX300미국달러선물혼합,KRX 300 미국달러 선물혼합지수
261220,KODEX WTI원유선물(H),S&P GSCI Crude Oil Index ER
253290,KBSTAR 헬스케어채권혼합,FnGuide 헬스케어 채권혼합 지수
139660,KOSEF 미국달러선물인버스,미국달러선물지수
192720,파워 고배당저변동성,코스피 200 고배당지수
415920,ARIRANG 글로벌희토류전략자원기업MV,MVIS Global Rare Earth/Strategic Metals Index (Price Return)
261270,KODEX 미국달러선물인버스,미국달러선물지수
279540,KODEX 최소변동성,KRX 최소변동성지수
139240,TIGER 200 철강소재,코스피 200 철강/소재
228790,TIGER 화장품,WISE 화장품 지수
364690,KODEX 혁신기술테마액티브,코스피
390390,KODEX 미국반도체MV,MVIS US Listed Semiconductor 25 Index
138540,TIGER 현대차그룹+펀더멘털,MKF 현대차그룹+ FW
407310,HANARO 200 TOP10,코스피 200 Top 10 지수
225050,TIGER 유로스탁스레버리지(합성 H),EURO STOXX 50 Index
139280,TIGER 경기방어,코스피 200 경기방어소비재
266550,ARIRANG 중형주저변동50,FnGuide 중형주저변동50지수
279530,KODEX 고배당,FnGuide 고배당 Plus 지수
252000,TIGER 200동일가중,코스피 200 동일가중지수
117460,KODEX 에너지화학,KRX 에너지화학
399110,SOL 미국S&P500ESG,S&P500 ESG(PR)
266410,KODEX 필수소비재,KRX 필수소비재
284990,KBSTAR 200에너지화학,코스피 200 에너지/화학
285690,FOCUS ESG리더스,KRX ESG Leaders 150
227560,TIGER 200 생활소비재,코스피 200 생활소비재
305080,TIGER 미국채10년선물,S&P 10-Year U.S. Treasury Note Futures(ER)
375270,KBSTAR 글로벌데이터센터리츠나스닥(합성),Kelly Data Center & Tech Infrastructure Net Total Return Index
368190,HANARO Fn K-뉴딜디지털플러스,FnGuide K-뉴딜 디지털 플러스 지수
200250,KOSEF 인도Nifty50(합성),Nifty 50 Index
368680,KODEX Fn K-뉴딜디지털플러스,FnGuide K-뉴딜 디지털 플러스 지수
368200,KBSTAR Fn K-뉴딜디지털플러스,FnGuide K-뉴딜 디지털 플러스 지수
308620,KODEX 미국채10년선물,S&P 10-Year U.S. Treasury Note Futures KRW(ER)
140580,KBSTAR 우량업종,MKF 우량업종대표주 지수
160580,TIGER 구리실물,S&P GSCI Cash Copper Index
241180,TIGER 일본니케이225,Nikkei 225
117700,KODEX 건설,KRX 건설
403790,마이다스 KoreaStock액티브,코스피
365040,TIGER AI코리아그로스액티브,코스피
388280,KBSTAR Fn컨택트대표,FnGuide 컨택트대표 지수(시장가격지수)
139250,TIGER 200 에너지화학,코스피 200 에너지/화학
287330,KBSTAR 200생활소비재,코스피 200 생활소비재
333970,ARIRANG KS밸류가중TR,FnGuide KS 밸류 가중 TR 지수
284430,KODEX 200미국채혼합,코스피 200 미국채 혼합지수
140570,KBSTAR 수출주,MKF 수출주 지수
394670,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),Solactive Global Lithium 지수(Net Total Return)
244670,KODEX 밸류Plus,FnGuide 벨류 Plus 지수
226380,ACE Fn성장소비주도주,FnGuide 성장소비주도 지수
281990,KBSTAR 중소형고배당,FnGuide 중소형고배당포커스 지수
413220,SOL 차이나태양광CSI(합성),CSI Photovoltaic Industry Index(PR)
331910,KOSEF Fn중소형,FnGuide-키움 스마트 중소형주 지수
284980,KBSTAR 200금융,코스피 200 금융
394660,TIGER 글로벌자율주행&전기차SOLACTIVE,Solactive Autonomous & Electric Vehicles 지수(Net Total Return)
325020,KODEX 배당가치,FnGuide SLV 배당가치 지수
252650,KODEX 200동일가중,코스피 200 동일가중지수
269540,ARIRANG 미국S&P500(H),S&P 500
276970,KODEX 미국S&P500배당귀족커버드콜(합성 H),S&P500 Dividend Aristocrats Covered Call(7.2% Premium) Index
359210,KODEX 코스피TR,코스피 TR
228800,TIGER 여행레저,WISE 여행레저 지수
333940,ARIRANG KS로우볼가중TR,FnGuide KS 로우볼 가중 TR 지수
295820,ARIRANG 200동일가중,코스피 200 동일가중지수
223190,KODEX 200가치저변동,코스피 200 가치저변동성
167860,KOSEF 국고채10년레버리지,KIS 10년 국고채 지수 (총수익)
266160,KBSTAR 고배당,FnGuide 고배당포커스 지수
104530,KOSEF 고배당,MKF 웰스 고배당20
252720,KBSTAR 모멘텀밸류,FnGuide 모멘텀&밸류 지수
387280,TIGER 퓨처모빌리티액티브,FnGuide 퓨처모빌리티 지수
139270,TIGER 200 금융,코스피 200 금융
183710,KBSTAR 주식혼합,주식국채혼합(주식형)지수
315960,KBSTAR 대형고배당10TR,WISE 대형고배당10 TR 지수
337140,KODEX 코스피대형주,코스피 대형주
195970,ARIRANG 선진국MSCI(합성 H),MSCI EAFE Index
328370,ARIRANG 코스피TR,코스피 TR
276990,KODEX 글로벌4차산업로보틱스(합성),ROBO Global Robotics & Automation UCITS Price Return Index
371470,TIGER 차이나바이오테크SOLACTIVE,Solactive China Biotech Index(Net Total Return)
381180,TIGER 미국필라델피아반도체나스닥,PHLX Semiconductor Sector Index
99140,KODEX 차이나H,Hang Seng China H
275980,TIGER 글로벌4차산업혁신기술(합성 H),MorningStar Exponential Technologies Index(PR)
277640,TIGER 코스피대형주,코스피 대형주
139290,TIGER 200 경기소비재,코스피 200 경기소비재
205720,ACE 일본TOPIX인버스(합성 H),TOPIX
278540,KODEX MSCI Korea TR,MSCI Korea TR Index
226980,KODEX 200 중소형,코스피 200 중소형주지수
346000,HANARO KAP초장기국고채,KAP 초장기 국고채 지수(총수익)
278530,KODEX 200TR,코스피 200 TR
332500,ACE 200TR,코스피 200 TR
391680,HK 하이볼액티브,코스피 200
310960,TIGER 200TR,코스피 200 TR
143850,TIGER 미국S&P500선물(H),S&P 500 Futures Index(ER)
294400,KOSEF 200TR,코스피 200 TR
287310,KBSTAR 200경기소비재,코스피 200 경기소비재
332930,HANARO 200TR,코스피 200 TR
310970,TIGER MSCI Korea TR,MSCI Korea TR Index
332940,HANARO MSCI Korea TR,MSCI Korea TR Index
292560,TIGER 일본엔선물,엔선물지수
361580,KBSTAR 200TR,코스피 200 TR
219480,KODEX 미국S&P500선물(H),S&P 500 Futures Total Return Index
295040,SOL 200TR,코스피 200 TR
228810,TIGER 미디어컨텐츠,WISE 미디어컨텐츠 지수
227540,TIGER 200 헬스케어,코스피 200 헬스케어
261920,ACE 필리핀MSCI(합성),MSCI Philippines IMI Index
337120,KODEX Fn멀티팩터,FnGuide 멀티팩터 지수
226490,KODEX 코스피,코스피
322130,ACE 스마트로우볼,FnGuide 스마트 로우볼 지수
302450,KBSTAR 코스피,코스피
400570,KODEX 유럽탄소배출권선물ICE(H),ICE EUA Carbon Futures Index(Excess Return)
277630,TIGER 코스피,코스피
147970,TIGER 모멘텀,FnGuide 모멘텀 지수
91170,KODEX 은행,KRX 은행
105780,KBSTAR 5대그룹주,MKF 5대그룹주
333950,ARIRANG KS로우사이즈가중TR,FnGuide KS 로우사이즈 가중 TR 지수
104520,KOSEF 블루칩,MKF 블루칩
228820,TIGER KTOP30,KTOP 30
143460,ACE 밸류대형,FnGuide-RAFI 코리아 대형 지수
234310,KBSTAR V&S셀렉트밸류,FnGuide 셀렉트 밸류 지수
413930,WOORI AI ESG액티브,MK-iSelect AI ESG 지수(시장가격지수)
138530,TIGER LG그룹+펀더멘털,MKF LG그룹+ FW
400580,SOL 유럽탄소배출권선물S&P(H),S&P GSCI Carbon Emission Allowances(EUA)(EUR)ER
305050,ACE 코스피,코스피
91180,KODEX 자동차,KRX 자동차
337150,KODEX 200exTOP,코스피 200 초대형제외 지수
91220,TIGER 은행,KRX 은행
236350,TIGER 인도니프티50레버리지(합성),Nifty 50 Index
337160,KODEX 200ESG,코스피 200 ESG 지수
410870,TIMEFOLIO K컬처액티브,FnGuide K-컬처 지수
156080,KODEX MSCI Korea,MSCI Korea Index
396510,TIGER 차이나클린에너지SOLACTIVE,Solactive China Clean Energy 지수(Net Total Return)
241390,KBSTAR V&S셀렉트밸류채권혼합,FnGuide 셀렉트벨류 채권혼합지수
322120,ACE 스마트퀄리티,FnGuide 스마트 퀄리티 지수
275280,KODEX MSCI모멘텀,MSCI Korea IMI Momentum Capped
322150,ACE 스마트하이베타,FnGuide 스마트 하이베타 지수
289040,KODEX MSCI KOREA ESG유니버설,MSCI Korea ESG Universal Capped Index
379810,KODEX 미국나스닥100TR,NASDAQ-100 Total Return Index
227830,ARIRANG 코스피,코스피
137930,마이다스 200커버드콜5%OTM,코스피 200 커버드콜 5% OTM
400590,SOL 글로벌탄소배출권선물IHS(합성),IHS Markit Global Carbon Index(Total Return)
229720,KODEX KTOP30,KTOP 30
375770,KODEX 탄소효율그린뉴딜,KRX/S&P 탄소효율 그린뉴딜지수
169950,KODEX 차이나A50,FTSE China A50 Index
245360,TIGER 차이나HSCEI,Hang Seng China H
117690,TIGER 차이나항셍25,Hang Seng China (Hong Kong-listed) 25 Index
210780,TIGER 코스피고배당,코스피 고배당 50
237350,KODEX 코스피100,코스피 100
394350,KOSEF 릭소글로벌퓨처모빌리티MSCI,MSCI ACWI IMI 퓨처모빌리티 ESG 지수(시장가격)
140710,KODEX 운송,KRX 운송
292730,FOCUS KRX300,KRX 300
211900,KODEX 배당성장,코스피 배당성장 50
367380,ACE 미국나스닥100,NASDAQ 100
211560,TIGER 배당성장,코스피 배당성장 50
105190,ACE 200,코스피 200
289250,TIGER MSCI KOREA ESG유니버설,MSCI Korea ESG Universal Index
292190,KODEX KRX300,KRX 300
133690,TIGER 미국나스닥100,NASDAQ 100
368590,KBSTAR 미국나스닥100,NASDAQ 100
277540,ACE 아시아TOP50S&P,S&P ASIA50 Price Return Index
376410,TIGER 탄소효율그린뉴딜,KRX/S&P 탄소효율 그린뉴딜지수
100910,KOSEF KRX100,KRX 100
293180,HANARO 200,코스피 200
102110,TIGER 200,코스피 200
69660,KOSEF 200,코스피 200
309210,ARIRANG KRX300헬스케어,KRX300 헬스케어
326230,KBSTAR 내수주플러스,FnGuide 내수주플러스 지수
272230,ACE 스마트밸류,FnGuide 스마트 밸류 지수
69500,KODEX 200,코스피 200
189400,ARIRANG 글로벌MSCI(합성 H),MSCI ACWI Index
145850,TREX 펀더멘탈 200,FnGuide-RAFI 코리아200 지수
401590,HANARO 글로벌탄소배출권선물ICE(합성),ICE Global Carbon Futures Index(Excess Return)
152100,ARIRANG 200,코스피 200
376250,ARIRANG 탄소효율그린뉴딜,KRX/S&P 탄소효율 그린뉴딜지수
270800,KBSTAR KQ고배당,FnGuide KQ고배당포커스 지수
363580,KODEX 200IT TR,코스피200 정보기술 TR
168300,KTOP 코스피50,코스피 50
387270,TIGER 글로벌BBIG액티브,NASDAQ 100
385520,KODEX K-미래차액티브,FnGuide K-미래차 지수
153270,KOSEF 코스피100,코스피 100
407160,MASTER 테크미디어텔레콤액티브,FnGuide TMT 지수
292050,KBSTAR KRX300,KRX 300
275290,KODEX MSCI밸류,MSCI Korea IMI Enhanced Value Capped
292160,TIGER KRX300,KRX 300
138910,KODEX 구리선물(H),S&P GSCI North American Copper Index(TR)
148020,KBSTAR 200,코스피 200
292750,ARIRANG KRX300,KRX 300
375760,HANARO 탄소효율그린뉴딜,KRX/S&P 탄소효율 그린뉴딜지수
341850,TIGER 리츠부동산인프라채권TR KIS,KIS 리츠부동산인프라채권TR 지수
333980,ARIRANG KS퀄리티가중TR,FnGuide KS 퀄리티 가중 TR 지수
277650,TIGER 코스피중형주,코스피 중형주
230480,KOSEF 미국달러선물인버스2X,미국달러선물지수
261120,TIGER 미국달러선물인버스2X,미국달러선물지수
261260,KODEX 미국달러선물인버스2X,미국달러선물지수
301440,ARIRANG 코스피중형주,코스피 중형주
220130,SOL 차이나강소기업CSI500(합성 H),CSI 500 지수
122090,ARIRANG 코스피50,코스피 50
292500,SOL KRX300,KRX 300
266390,KODEX 경기소비재,KRX 경기소비재
285000,KBSTAR 200IT,코스피 200 정보기술
252730,KBSTAR 모멘텀로우볼,FnGuide 모멘텀&로우볼 지수
304760,HANARO KRX300,KRX 300
232080,TIGER 코스닥150,코스닥 150
332620,ARIRANG 미국장기우량회사채,ICE BofaAML 15+ Year AAA-A US Corporate Index(총수익지수)
139260,TIGER 200 IT,코스피 200 정보기술
283580,KODEX 차이나CSI300,CSI 300 Index
168580,ACE 중국본토CSI300,CSI 300 Index
272220,ACE 스마트모멘텀,FnGuide 스마트 모멘텀 지수
321410,KODEX 멀티에셋하이인컴(H),Morningstar Multi-Asset High Income 10% Capped Index
301400,ARIRANG 코스닥150,코스닥 150
407170,MASTER 스마트커머스액티브,FnGuide 스마트커머스 지수
275300,KODEX MSCI퀄리티,MSCI Korea IMI Quality Capped
315930,KODEX Top5PlusTR,FnGuide TOP 5 Plus Total Return 지수
289260,TIGER MSCI KOREA ESG리더스,MSCI Korea Country ESG Leaders Capped Index
152870,파워 200,코스피 200
402520,FOCUS 혁신기업액티브,코스피
325010,KODEX Fn성장,FnGuide 성장 지수(PR)
367760,KBSTAR Fn5G테크,FnGuide 5G 테크 지수
385720,TIMEFOLIO Kstock액티브,코스피
143860,TIGER 헬스케어,KRX 헬스케어
181480,ACE 미국다우존스리츠(합성 H),Dow Jones U.S. Real Estate Index
266420,KODEX 헬스케어,KRX 헬스케어
140950,파워 코스피100,코스피 100
108590,TREX 200,코스피 200
266370,KODEX IT,KRX 정보기술
174360,KBSTAR 중국본토대형주CSI100,CSI 100
245350,TIGER 유로스탁스배당30,Euro STOXX Select Dividend 30
253280,KBSTAR 헬스케어,FnGuide 헬스케어 지수
352560,KODEX 다우존스미국리츠(H),Dow Jones U.S. Real Estate PR Index
192090,TIGER 차이나CSI300,CSI 300 Index
316670,KOSEF 코스닥150,코스닥 150
395750,ARIRANG ESG가치주액티브,FnGuide 한화 ESG 가치 지수
395760,ARIRANG ESG성장주액티브,FnGuide 한화 ESG 성장 지수
333960,ARIRANG KS모멘텀가중TR,FnGuide KS 모멘텀 가중 TR 지수
229200,KODEX 코스닥150,코스닥 150
391670,HK 베스트일레븐액티브,코스피 200
280920,ARIRANG 주도업종,FnGuide 주도업종 지수
292150,TIGER TOP10,FnGuide TOP10 지수
304770,HANARO 코스닥150,코스닥 150
139310,TIGER 금속선물(H),S&P GSCI Industrial Metals Select Index(TR)
367740,HANARO Fn5G산업,FnGuide 5G 산업 지수
270810,KBSTAR 코스닥150,코스닥 150
364970,TIGER KRX바이오K-뉴딜,KRX 바이오 K-뉴딜지수
98560,TIGER 방송통신,KRX 방송통신
250730,KBSTAR 차이나HSCEI(H),Hang Seng China H
290130,KBSTAR ESG사회책임투자,KRX ESG 사회책임경영지수(S)
261140,TIGER 우선주,코스피 우선주 지수
182480,TIGER 미국MSCI리츠(합성 H),MSCI US REIT Index
251890,ACE 코스닥(합성),코스닥
159800,마이티 코스피100,코스피 100
385590,ACE ESG액티브,MSCI Korea Country ESG Leaders Custom Capped Price return Index
287180,ARIRANG 미국나스닥테크,NASDAQ 100 Technology Sector Index
354500,ACE 코스닥150,코스닥 150
298770,KODEX 한국대만IT프리미어,한국 대만 IT 프리미어지수
372330,KODEX 차이나항셍테크,Hang Seng TECH Index
310080,KBSTAR 중국MSCI China(H),MSCI China NTR Index(USD) (Net Total Return)
271050,KODEX WTI원유선물인버스(H),S&P GSCI Crude Oil Index ER
371450,TIGER 글로벌클라우드컴퓨팅INDXX,Indxx Global Cloud Computing Index(Net Total Return)
371160,TIGER 차이나항셍테크,Hang Seng TECH Index
371870,ACE 차이나항셍테크,Hang Seng TECH Index
166400,TIGER 200커버드콜5%OTM,코스피 200 커버드콜 5% OTM
394340,KOSEF 릭소글로벌디지털경제MSCI,MSCI ACWI IMI 디지털 이코노미 ESG 지수(시장가격)
289480,TIGER 200커버드콜ATM,코스피 200 커버드콜 ATM 지수
380340,ACE Fn5G플러스,FnGuide 5G플러스 지수 (시장가격)
326240,KBSTAR IT플러스,FnGuide IT플러스 지수
385710,TIMEFOLIO 이노베이션액티브,KRX BBIG K-뉴딜지수
261060,TIGER 코스닥150IT,코스닥 150 정보기술
371150,KBSTAR 차이나항셍테크,Hang Seng TECH Index
157500,TIGER 증권,FnGuide 증권 지수
395160,KODEX Fn시스템반도체,FnGuide 시스템반도체 지수
291890,KODEX MSCI EM선물(H),iEdge Emerging Markets Futures Index(ER)
217770,TIGER 원유선물인버스(H),S&P GSCI Crude Oil Index ER
329200,TIGER 리츠부동산인프라,FnGuide 리츠부동산인프라
304940,KODEX 미국나스닥100선물(H),NASDAQ 100
267440,KBSTAR 미국장기국채선물(H),S&P U.S. Treasury Bond Futures Excess Return Index
256750,KODEX 차이나심천ChiNext(합성),SZSE ChiNext Price Index
411720,KBSTAR 글로벌메타버스Moorgate,Global Metaverse Index(Price Return)
256450,ARIRANG 심천차이넥스트(합성),SZSE ChiNext Price Index
390400,KODEX 미국스마트모빌리티S&P,S&P Kensho Smart Transportation
102970,KODEX 증권,KRX 증권
385560,KBSTAR KIS국고채30년Enhanced,KIS 국고채30년Enhanced지수(시장가격)
244660,KODEX 퀄리티Plus,FnGuide 퀄리티 Plus 지수
314250,KODEX 미국FANG플러스(H),NYSE FANG+TM Index
322400,HANARO e커머스,FnGuide E커머스 지수
195980,ARIRANG 신흥국MSCI(합성 H),MSCI EM Index
381170,TIGER 미국테크TOP10 INDXX,Indxx US Tech Top 10 Index
415340,KODEX 차이나과창판STAR50(합성),STAR 50 Index(Price Return)
414780,TIGER 차이나과창판STAR50(합성),STAR 50 Index(Price Return)
395270,HANARO Fn K-반도체,FnGuide K-반도체 지수
243890,TIGER 200에너지화학레버리지,코스피 200 에너지/화학
396500,TIGER Fn반도체TOP10,FnGuide 반도체TOP10 지수
292340,마이티 200커버드콜ATM레버리지,코스피 200 커버드콜 ATM 지수
371460,TIGER 차이나전기차SOLACTIVE,Solactive China Electric Vehicle Index(Net Total Return)
244620,KODEX 모멘텀Plus,FnGuide 모멘텀 Plus 지수
261070,TIGER 코스닥150바이오테크,코스닥 150 헬스케어
400970,TIGER Fn메타버스,FnGuide 메타버스테마 지수
307510,TIGER 의료기기,FnGuide 의료기기 지수
401470,KODEX K-메타버스액티브,FnGuide K-메타버스 지수
276650,KBSTAR 글로벌4차산업IT(합성 H),S&P Global 1200 Information Technology and Interactive Media & Services(PR)
407300,HANARO Fn골프테마,FnGuide 골프 테마 지수
411050,ACE 글로벌메타버스테크액티브,Bloomberg Global Digital Media & Tech Select Price Return Index
396520,TIGER 차이나반도체FACTSET,FactSet China Semiconductor 지수(Net Total Return)
407820,에셋플러스 코리아플랫폼액티브,FnGuide 플랫폼 지수(Price Return)
123320,TIGER 레버리지,코스피 200
415760,SOL 차이나육성산업액티브(합성),STAR 50 Index(Price Return)
388420,KBSTAR 비메모리반도체액티브,iSelect 비메모리반도체 지수(시장가격지수)
253150,ARIRANG 200선물레버리지,코스피 200 선물지수
267770,TIGER 200선물레버리지,코스피 200 선물지수
152500,ACE 레버리지,코스피 200
315270,TIGER 200커뮤니케이션서비스,코스피 200 커뮤니케이션서비스
416090,ACE 중국과창판STAR50,STAR 50 Index(Price Return)
315480,KBSTAR 200커뮤니케이션서비스,코스피 200 커뮤니케이션서비스
304780,HANARO 200선물레버리지,코스피 200 선물지수
364960,TIGER KRX BBIG K-뉴딜,KRX BBIG K-뉴딜지수
252400,KBSTAR 200선물레버리지,코스피 200 선물지수
253250,KOSEF 200선물레버리지,코스피 200 선물지수
304660,KODEX 미국채울트라30년선물(H),S&P Ultra T-Bond Futures Index(ER)
244580,KODEX 바이오,FnGuide 바이오 지수
122630,KODEX 레버리지,코스피 200
395150,KODEX Fn웹툰&드라마,FnGuide 웹툰&드라마 지수
407830,에셋플러스 글로벌플랫폼액티브,S&P 500
307010,KBSTAR KRX300레버리지,KRX 300
225040,TIGER 미국S&P500레버리지(합성 H),S&P 500
401170,KBSTAR iSelect메타버스,iSelect 메타버스 지수(시장가격지수)
306950,KODEX KRX300레버리지,KRX 300
411420,KODEX 미국메타버스나스닥액티브,Nasdaq Yewno Metaverse Index (Price Return)
402460,HANARO Fn K-메타버스MZ,FnGuide K-메타버스 MZ 지수(시장가격)
157490,TIGER 소프트웨어,FnGuide 소프트웨어 지수
91230,TIGER 반도체,KRX 반도체
266360,KODEX 미디어&엔터테인먼트,KRX 미디어&엔터테인먼트
280320,ACE 미국IT인터넷S&P(합성 H),다우존스 인터넷 종합지수
91160,KODEX 반도체,KRX 반도체
412770,TIGER 글로벌메타버스액티브,Indxx Global Metaverse Index (Price Return)
306530,HANARO 코스닥150선물레버리지,F-코스닥150 지수
391590,ACE 미국스팩&IPO INDXX,Indxx SPAC & NEXTGEN IPO Price return Index
291630,KOSEF 코스닥150선물레버리지,F-코스닥150 지수
245710,ACE 베트남VN30(합성),VN30 Index(PR)
243880,TIGER 200IT레버리지,코스피 200 정보기술
278240,KBSTAR 코스닥150선물레버리지,F-코스닥150 지수
233160,TIGER 코스닥150 레버리지,코스닥 150
204480,TIGER 차이나CSI300레버리지(합성),CSI 300 Index
219900,ACE 중국본토CSI300레버리지(합성),CSI 300 Index
233740,KODEX 코스닥150레버리지,코스닥 150
334690,KBSTAR 팔라듐선물(H),S&P GSCI Palladium Excess Return Index
364990,TIGER KRX게임K-뉴딜,KRX 게임 K-뉴딜지수
267490,KBSTAR 미국장기국채선물레버리지(합성 H),S&P U.S. Treasury Bond Futures Excess Return Index
395280,HANARO Fn K-게임,FnGuide K-게임 지수
300950,KODEX 게임산업,FnGuide 게임 산업 지수
300640,KBSTAR 게임테마,WISE 게임 테마 지수 (시장가격지수)
409820,KODEX 미국나스닥100레버리지(합성 H),NASDAQ 100
225060,TIGER 이머징마켓MSCI레버리지(합성 H),MSCI EM Index
300610,TIGER K게임,WISE K게임 테마 지수
204450,KODEX 차이나H레버리지(H),Hang Seng China H
365000,TIGER KRX인터넷K-뉴딜,KRX 인터넷 K-뉴딜지수
412560,TIGER KRX BBIG K-뉴딜레버리지,KRX BBIG K-뉴딜지수
371130,ACE 베트남VN30선물블룸버그레버리지(H),Bloomberg VN30 Futures Excess Return Index
265690,ACE 러시아MSCI(합성),MSCI Russia 25% Capped Price Return Index